Name,Week,Opponent,rushingattempts_car,rushingyards_car,rushingyardsperattempt_car,rushingtouchdowns_car,receivingtargets_car,receptions_car,receivingyards_car,receivingtouchdowns_car,fumbles_car,fumbleslost_car
Montario Hardesty,17,PIT,5.0,20.846153846153847,3.407692307692308,0.07692307692307693,0.38461538461538464,0.15384615384615385,1.2307692307692308,0.0,0.15384615384615385,0.0
Montell Owens,1,MIN,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0
Montell Owens,2,HOU,0.0,0.0,0.0,0.0,1.5,0.5,4.0,0.0,0.0,0.0
Montell Owens,3,IND,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0
Montell Owens,4,CIN,0.0,0.0,0.0,0.0,0.75,0.25,2.0,0.0,0.0,0.0
Montell Owens,5,CHI,0.0,0.0,0.0,0.0,0.6,0.2,1.6,0.0,0.0,0.0
Montell Owens,7,OAK,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0
Montell Owens,10,IND,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,1.1428571428571428,0.0,0.0,0.0
Montell Owens,11,HOU,0.0,0.0,0.0,0.0,0.375,0.125,1.0,0.0,0.0,0.0
Montell Owens,12,TEN,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0
Montell Owens,13,BUF,0.7,2.9,0.41,0.0,0.4,0.2,1.9,0.0,0.0,0.0
Montell Owens,14,NYJ,1.9090909090909092,10.909090909090908,0.9636363636363636,0.09090909090909091,0.45454545454545453,0.2727272727272727,2.727272727272727,0.0,0.0,0.0
Montell Owens,15,MIA,2.6666666666666665,13.916666666666666,1.2416666666666665,0.08333333333333333,0.5,0.3333333333333333,3.0,0.0,0.0,0.0
Montell Owens,16,NE,3.230769230769231,16.076923076923077,1.4692307692307691,0.07692307692307693,0.7692307692307693,0.6153846153846154,8.692307692307692,0.0,0.0,0.0
Nate Eachus,1,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Eachus,2,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Eachus,3,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Eachus,4,LAC,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
Nate Eachus,5,BAL,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Nate Eachus,6,TB,0.8333333333333334,3.0,0.6,0.0,0.5,0.16666666666666666,3.1666666666666665,0.0,0.0,0.0
Nate Eachus,8,OAK,0.7142857142857143,2.5714285714285716,0.5142857142857143,0.0,0.42857142857142855,0.14285714285714285,2.7142857142857144,0.0,0.0,0.0
Nate Eachus,10,PIT,0.625,2.25,0.45,0.0,0.375,0.125,2.375,0.0,0.0,0.0
Nate Eachus,11,CIN,0.5555555555555556,2.0,0.4,0.0,0.3333333333333333,0.1111111111111111,2.111111111111111,0.0,0.0,0.0
Nate Eachus,12,DEN,0.5,1.8,0.36,0.0,0.3,0.1,1.9,0.0,0.0,0.0
Nate Eachus,13,CAR,0.45454545454545453,1.6363636363636365,0.32727272727272727,0.0,0.2727272727272727,0.09090909090909091,1.7272727272727273,0.0,0.0,0.0
Owen Marecic,1,PHI,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Owen Marecic,2,CIN,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
Owen Marecic,3,BUF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Owen Marecic,4,BAL,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
Owen Marecic,5,NYG,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Owen Marecic,6,CIN,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
Owen Marecic,7,IND,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
Owen Marecic,13,OAK,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
Owen Marecic,16,DEN,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
Owen Marecic,17,PIT,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,1,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,2,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,3,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,4,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,6,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,7,JAX,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,8,KC,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,9,TB,0.125,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,10,BAL,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,11,NO,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,12,CIN,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,13,CLE,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Schmitt,14,DEN,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,13,CAR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,14,CLE,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,15,OAK,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,16,IND,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,17,DEN,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Peyton Hillis,1,ATL,7.0,16.0,2.3,0.0,3.0,3.0,8.0,0.0,0.0,0.0
Peyton Hillis,2,BUF,9.0,41.0,4.15,0.0,3.0,2.5,16.5,0.0,0.5,0.5
Peyton Hillis,3,NO,7.0,31.0,4.0,0.0,2.3333333333333335,1.6666666666666667,11.0,0.0,0.3333333333333333,0.3333333333333333
Peyton Hillis,8,OAK,6.25,29.0,4.45,0.0,2.0,1.5,9.5,0.0,0.25,0.25
Peyton Hillis,9,LAC,6.4,26.0,3.96,0.0,1.8,1.4,9.0,0.0,0.2,0.2
Peyton Hillis,10,PIT,7.0,26.666666666666668,3.8000000000000003,0.0,1.6666666666666667,1.3333333333333333,7.833333333333333,0.0,0.16666666666666666,0.16666666666666666
Peyton Hillis,11,CIN,6.428571428571429,24.142857142857142,3.685714285714286,0.0,1.4285714285714286,1.1428571428571428,6.714285714285714,0.0,0.2857142857142857,0.2857142857142857
Peyton Hillis,12,DEN,5.875,21.75,3.5375,0.0,1.25,1.0,5.875,0.0,0.25,0.25
Peyton Hillis,13,CAR,6.555555555555555,21.444444444444443,3.3222222222222224,0.1111111111111111,1.2222222222222223,1.0,6.222222222222222,0.0,0.2222222222222222,0.2222222222222222
Peyton Hillis,14,CLE,6.4,20.4,3.21,0.1,1.2,1.0,6.2,0.0,0.2,0.2
Peyton Hillis,15,OAK,5.909090909090909,18.545454545454547,2.9181818181818184,0.09090909090909091,1.1818181818181819,0.9090909090909091,5.636363636363637,0.0,0.18181818181818182,0.18181818181818182
Peyton Hillis,16,IND,6.666666666666667,25.416666666666668,3.233333333333334,0.08333333333333333,1.1666666666666667,0.8333333333333334,5.166666666666667,0.0,0.16666666666666666,0.16666666666666666
Peyton Hillis,17,DEN,6.538461538461538,23.76923076923077,3.0461538461538464,0.07692307692307693,1.0769230769230769,0.7692307692307693,4.769230769230769,0.0,0.15384615384615385,0.15384615384615385
Phillip Tanner,1,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Tanner,2,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Tanner,3,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Tanner,4,CHI,0.0,0.0,0.0,0.0,0.75,0.5,5.0,0.0,0.0,0.0
Phillip Tanner,6,BAL,1.8,6.2,0.6799999999999999,0.0,0.6,0.4,4.0,0.0,0.0,0.0
Phillip Tanner,7,CAR,3.6666666666666665,10.166666666666666,0.9499999999999998,0.0,0.6666666666666666,0.5,4.666666666666667,0.0,0.0,0.0
Phillip Tanner,8,NYG,3.4285714285714284,8.714285714285714,0.8142857142857142,0.0,0.7142857142857143,0.5714285714285714,5.857142857142857,0.0,0.0,0.0
Phillip Tanner,9,ATL,3.125,7.625,0.7124999999999999,0.0,0.625,0.5,5.125,0.0,0.0,0.0
Phillip Tanner,10,PHI,2.7777777777777777,6.777777777777778,0.6333333333333333,0.0,0.5555555555555556,0.4444444444444444,4.555555555555555,0.0,0.0,0.0
Phillip Tanner,11,CLE,2.5,6.1,0.57,0.0,0.5,0.4,4.1,0.0,0.0,0.0
Phillip Tanner,12,WAS,2.272727272727273,5.545454545454546,0.5181818181818181,0.0,0.45454545454545453,0.36363636363636365,3.727272727272727,0.0,0.0,0.0
Phillip Tanner,13,PHI,2.0833333333333335,5.083333333333333,0.4749999999999999,0.0,0.4166666666666667,0.3333333333333333,3.4166666666666665,0.0,0.0,0.0
Phillip Tanner,14,CIN,1.9230769230769231,4.6923076923076925,0.4384615384615384,0.0,0.38461538461538464,0.3076923076923077,3.1538461538461537,0.0,0.0,0.0
Phillip Tanner,16,NO,1.7857142857142858,4.357142857142857,0.4071428571428571,0.0,0.35714285714285715,0.2857142857142857,2.9285714285714284,0.0,0.0,0.0
Pierre Thomas,1,WAS,4.0,17.0,4.2,0.0,1.0,1.0,12.0,0.0,0.0,0.0
Pierre Thomas,2,CAR,6.5,63.5,8.2,0.0,3.5,2.5,22.5,0.0,0.0,0.0
Pierre Thomas,3,KC,6.333333333333333,46.0,6.066666666666666,0.0,4.333333333333333,3.0,33.333333333333336,0.0,0.0,0.0
Pierre Thomas,4,GB,7.0,38.0,4.95,0.0,4.0,2.75,24.75,0.0,0.0,0.0
Pierre Thomas,5,LAC,7.4,36.4,4.62,0.0,3.6,2.6,27.8,0.0,0.0,0.0
Pierre Thomas,7,TB,8.333333333333334,35.666666666666664,4.266666666666667,0.16666666666666666,3.1666666666666665,2.1666666666666665,23.166666666666668,0.0,0.0,0.0
Pierre Thomas,8,DEN,8.285714285714286,36.714285714285715,4.428571428571429,0.14285714285714285,3.0,2.142857142857143,20.714285714285715,0.0,0.0,0.0
Pierre Thomas,9,PHI,8.0,37.625,4.7875,0.125,3.0,2.125,21.375,0.0,0.0,0.0
Pierre Thomas,10,ATL,7.666666666666667,34.55555555555556,4.477777777777778,0.1111111111111111,2.888888888888889,2.0,19.666666666666668,0.0,0.0,0.0
Pierre Thomas,11,OAK,7.4,34.1,4.63,0.1,3.0,2.1,20.5,0.0,0.0,0.0
Pierre Thomas,12,SF,6.818181818181818,31.0,4.209090909090909,0.09090909090909091,2.8181818181818183,1.9090909090909092,18.636363636363637,0.0,0.0,0.0
Pierre Thomas,13,ATL,7.416666666666667,35.416666666666664,4.358333333333333,0.08333333333333333,2.6666666666666665,1.8333333333333333,17.5,0.0,0.0,0.0
Pierre Thomas,14,NYG,7.230769230769231,34.15384615384615,4.315384615384615,0.07692307692307693,3.076923076923077,2.230769230769231,20.53846153846154,0.0,0.0,0.0
Pierre Thomas,15,TB,7.0,32.642857142857146,4.235714285714286,0.07142857142857142,3.142857142857143,2.2857142857142856,20.928571428571427,0.0,0.0,0.0
Pierre Thomas,16,DAL,7.0,31.533333333333335,4.1066666666666665,0.06666666666666667,3.533333333333333,2.6,23.6,0.06666666666666667,0.0,0.0
Quinn Johnson,1,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Johnson,2,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Johnson,3,DET,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0
Quinn Johnson,4,HOU,0.0,0.0,0.0,0.0,0.5,0.5,5.5,0.0,0.0,0.0
Quinn Johnson,5,MIN,0.0,0.0,0.0,0.0,0.6,0.6,7.4,0.0,0.0,0.0
Quinn Johnson,6,PIT,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,6.166666666666667,0.0,0.0,0.0
Quinn Johnson,7,BUF,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,5.285714285714286,0.0,0.0,0.0
Quinn Johnson,8,IND,0.0,0.0,0.0,0.0,0.75,0.5,4.75,0.0,0.0,0.0
Quinn Johnson,9,CHI,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444444,4.222222222222222,0.0,0.0,0.0
Quinn Johnson,10,MIA,0.1,0.3,0.3,0.0,0.7,0.4,3.8,0.0,0.0,0.0
Quinn Johnson,12,JAX,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.6363636363636364,0.36363636363636365,3.4545454545454546,0.0,0.0,0.0
Quinn Johnson,13,HOU,0.08333333333333333,0.25,0.25,0.0,0.5833333333333334,0.3333333333333333,3.1666666666666665,0.0,0.0,0.0
Quinn Johnson,14,IND,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.0,0.5384615384615384,0.3076923076923077,2.923076923076923,0.0,0.0,0.0
Quinn Johnson,15,NYJ,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.0,0.5714285714285714,0.35714285714285715,2.857142857142857,0.0,0.0,0.0
Quinn Johnson,16,GB,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.0,0.5333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0
Quinn Johnson,17,JAX,0.25,0.3125,0.25,0.0,0.5,0.3125,2.5,0.0,0.0,0.0
Rashad Jennings,1,MIN,8.0,31.0,3.9,0.0,1.0,1.0,9.0,0.0,0.0,0.0
Rashad Jennings,4,CIN,5.0,21.5,4.95,0.0,1.0,1.0,3.5,0.0,0.0,0.0
Rashad Jennings,5,CHI,4.333333333333333,15.333333333333334,3.6333333333333333,0.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.0,0.0,0.0
Rashad Jennings,7,OAK,8.5,22.5,3.25,0.25,2.75,2.25,16.25,0.0,0.0,0.0
Rashad Jennings,8,GB,10.2,29.8,3.3,0.2,3.8,3.0,24.2,0.0,0.2,0.2
Rashad Jennings,9,DET,10.5,32.333333333333336,3.3833333333333333,0.16666666666666666,3.8333333333333335,3.0,21.333333333333332,0.0,0.16666666666666666,0.16666666666666666
Rashad Jennings,10,IND,10.571428571428571,31.571428571428573,3.257142857142857,0.14285714285714285,3.4285714285714284,2.5714285714285716,18.285714285714285,0.0,0.14285714285714285,0.14285714285714285
Rashad Jennings,11,HOU,9.625,27.5,2.8125,0.125,3.125,2.25,16.0,0.0,0.125,0.125
Rashad Jennings,12,TEN,10.333333333333334,29.22222222222222,2.8,0.2222222222222222,2.888888888888889,2.111111111111111,14.444444444444445,0.0,0.1111111111111111,0.1111111111111111
Rashad Jennings,13,BUF,10.1,28.3,2.77,0.2,2.6,1.9,13.0,0.0,0.3,0.1
Rashard Mendenhall,5,PHI,13.0,68.0,5.2,0.0,4.0,3.0,33.0,1.0,1.0,0.0
Rashard Mendenhall,6,TEN,9.5,37.0,3.1,0.0,2.5,2.0,22.0,0.5,0.5,0.0
Rashard Mendenhall,11,BAL,10.0,35.666666666666664,3.0666666666666664,0.0,3.0,2.3333333333333335,20.333333333333332,0.3333333333333333,0.3333333333333333,0.0
Rashard Mendenhall,12,CLE,8.5,28.25,2.675,0.0,2.25,1.75,15.25,0.25,0.75,0.25
Rashard Mendenhall,16,CIN,9.0,32.6,3.04,0.0,1.8,1.4,12.2,0.2,0.6,0.2
Rashard Mendenhall,17,CLE,8.5,30.333333333333332,3.0666666666666664,0.0,1.8333333333333333,1.5,10.333333333333334,0.16666666666666666,0.5,0.16666666666666666
Ray Rice,1,CIN,10.0,68.0,6.8,2.0,4.0,3.0,25.0,0.0,0.0,0.0
Ray Rice,2,PHI,13.0,83.5,6.5,1.0,7.0,4.5,39.0,0.0,0.0,0.0
Ray Rice,3,NE,15.333333333333334,89.33333333333333,6.0,1.0,6.333333333333333,4.666666666666667,42.333333333333336,0.0,0.0,0.0
Ray Rice,4,CLE,16.0,79.25,5.175,0.75,7.5,5.5,43.5,0.0,0.0,0.0
Ray Rice,5,KC,16.2,83.8,5.34,0.6,6.6,4.6,38.0,0.0,0.0,0.0
Ray Rice,6,DAL,16.166666666666668,80.33333333333333,5.1,0.8333333333333334,6.166666666666667,4.0,38.833333333333336,0.0,0.0,0.0
Ray Rice,7,HOU,15.142857142857142,74.85714285714286,5.042857142857143,0.7142857142857143,6.0,4.142857142857143,35.0,0.0,0.0,0.0
Ray Rice,9,CLE,16.375,77.75,4.9,0.75,5.5,3.875,31.375,0.0,0.0,0.0
Ray Rice,10,OAK,16.0,73.0,4.655555555555556,0.7777777777777778,5.444444444444445,3.888888888888889,31.555555555555557,0.0,0.0,0.0
Ray Rice,11,PIT,16.4,69.7,4.390000000000001,0.7,5.4,4.0,33.7,0.0,0.1,0.0
Ray Rice,12,LAC,16.90909090909091,72.18181818181819,4.3909090909090915,0.6363636363636364,5.7272727272727275,4.363636363636363,36.72727272727273,0.0,0.09090909090909091,0.0
Ray Rice,13,PIT,16.5,72.66666666666667,4.566666666666667,0.6666666666666666,5.416666666666667,4.083333333333333,34.083333333333336,0.0,0.08333333333333333,0.0
Ray Rice,14,WAS,16.76923076923077,76.38461538461539,4.676923076923077,0.6923076923076923,5.3076923076923075,4.0,32.61538461538461,0.0,0.07692307692307693,0.0
Ray Rice,15,DEN,16.428571428571427,73.64285714285714,4.571428571428571,0.6428571428571429,5.428571428571429,3.9285714285714284,30.5,0.0,0.07142857142857142,0.0
Ray Rice,16,NYG,16.933333333333334,75.86666666666666,4.566666666666666,0.6,5.533333333333333,4.066666666666666,31.866666666666667,0.06666666666666667,0.06666666666666667,0.0
Ray Rice,17,CIN,16.0625,71.4375,4.387499999999999,0.5625,5.1875,3.8125,29.875,0.0625,0.0625,0.0
Reagan Maui'a,6,BUF,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0
Reagan Maui'a,7,MIN,0.0,0.0,0.0,0.0,0.5,0.5,3.5,0.0,0.0,0.0
Reagan Maui'a,8,SF,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0
Reggie Bush,1,HOU,14.0,69.0,4.9,0.0,6.0,6.0,46.0,0.0,1.0,0.0
Reggie Bush,2,OAK,20.0,120.5,5.75,1.0,5.0,4.5,35.5,0.0,0.5,0.0
Reggie Bush,3,NYJ,16.666666666666668,100.66666666666667,5.866666666666667,0.6666666666666666,3.6666666666666665,3.3333333333333335,24.0,0.0,0.3333333333333333,0.0
Reggie Bush,4,ARI,16.75,92.25,5.375,0.5,3.0,2.5,18.0,0.0,0.25,0.0
Reggie Bush,5,CIN,17.2,83.4,4.8,0.6,2.8,2.4,19.2,0.0,0.2,0.0
Reggie Bush,6,LAR,16.333333333333332,72.33333333333333,4.233333333333333,0.5,3.5,2.8333333333333335,23.333333333333332,0.0,0.16666666666666666,0.0
Reggie Bush,8,NYJ,16.0,70.42857142857143,4.228571428571429,0.42857142857142855,3.142857142857143,2.5714285714285716,20.857142857142858,0.0,0.2857142857142857,0.14285714285714285
Reggie Bush,9,IND,15.25,66.75,4.2125,0.5,3.125,2.5,21.375,0.0,0.25,0.125
Reggie Bush,10,TEN,14.0,61.666666666666664,4.322222222222223,0.4444444444444444,3.0,2.3333333333333335,19.88888888888889,0.0,0.3333333333333333,0.2222222222222222
Reggie Bush,11,BUF,13.6,57.5,4.090000000000001,0.4,3.0,2.3,19.4,0.0,0.3,0.2
Reggie Bush,12,SEA,13.636363636363637,60.18181818181818,4.281818181818182,0.45454545454545453,3.0,2.1818181818181817,17.181818181818183,0.0,0.2727272727272727,0.18181818181818182
Reggie Bush,13,NE,13.75,60.5,4.283333333333334,0.4166666666666667,2.8333333333333335,2.0,15.75,0.0,0.25,0.16666666666666666
Reggie Bush,14,SF,13.76923076923077,60.84615384615385,4.307692307692308,0.38461538461538464,3.1538461538461537,2.230769230769231,17.46153846153846,0.0,0.23076923076923078,0.15384615384615385
Reggie Bush,15,JAX,14.285714285714286,63.92857142857143,4.357142857142858,0.35714285714285715,3.0,2.0714285714285716,16.214285714285715,0.0,0.21428571428571427,0.14285714285714285
Reggie Bush,16,BUF,14.6,64.0,4.293333333333334,0.4,3.066666666666667,2.2,17.933333333333334,0.13333333333333333,0.26666666666666666,0.13333333333333333
Reggie Bush,17,NE,14.1875,61.625,4.225,0.375,3.1875,2.1875,18.25,0.125,0.25,0.125
Richard Murphy,13,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Murphy,14,NYJ,2.0,9.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Murphy,15,MIA,3.3333333333333335,13.0,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Murphy,16,NE,5.0,17.0,2.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0
Richard Murphy,17,TEN,4.6,18.4,3.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Richie Brockel,1,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,2,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,3,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,4,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,5,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,7,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,8,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,9,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,10,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,11,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,12,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,13,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,14,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,15,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,16,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,17,NO,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
Robert Hughes,9,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Hughes,10,JAX,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.0,0.0,0.0
Robert Hughes,11,NE,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
Robert Hughes,12,BUF,0.25,1.25,1.25,0.0,0.25,0.25,0.75,0.0,0.0,0.0
Robert Hughes,14,TEN,0.2,1.0,1.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0
Robert Turbin,1,ARI,2.0,5.0,2.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0
Robert Turbin,2,DAL,3.5,10.0,2.75,0.0,1.5,1.5,13.0,0.0,0.0,0.0
Robert Turbin,3,GB,2.3333333333333335,6.666666666666667,1.8333333333333333,0.0,1.0,1.0,8.666666666666666,0.0,0.0,0.0
Robert Turbin,4,LAR,3.25,16.25,3.25,0.0,1.25,1.25,9.75,0.0,0.0,0.0
Robert Turbin,5,CAR,3.4,14.2,2.9,0.0,1.4,1.4,9.4,0.0,0.0,0.0
Robert Turbin,6,NE,3.6666666666666665,16.333333333333332,3.3166666666666664,0.0,1.5,1.5,11.333333333333334,0.0,0.0,0.0
Robert Turbin,7,SF,3.7142857142857144,16.428571428571427,3.4428571428571426,0.0,1.4285714285714286,1.2857142857142858,9.714285714285714,0.0,0.0,0.0
Robert Turbin,8,DET,3.75,16.125,3.45,0.0,1.625,1.375,12.0,0.0,0.0,0.0
Robert Turbin,9,MIN,3.888888888888889,16.666666666666668,3.533333333333333,0.0,1.5555555555555556,1.3333333333333333,11.666666666666666,0.0,0.0,0.0
Robert Turbin,10,NYJ,4.2,16.7,3.4200000000000004,0.0,1.4,1.2,10.5,0.0,0.0,0.0
Robert Turbin,12,MIA,4.0,16.0,3.5181818181818185,0.0,1.5454545454545454,1.3636363636363635,13.818181818181818,0.0,0.0,0.0
Robert Turbin,13,CHI,3.75,15.166666666666666,3.725,0.0,1.4166666666666667,1.25,12.666666666666666,0.0,0.0,0.0
Robert Turbin,14,ARI,5.0,22.307692307692307,3.853846153846154,0.0,1.3846153846153846,1.1538461538461537,11.692307692307692,0.0,0.0,0.0
Robert Turbin,15,BUF,5.357142857142857,22.928571428571427,3.8000000000000003,0.0,1.3571428571428572,1.1428571428571428,10.642857142857142,0.0,0.0,0.0
Robert Turbin,16,SF,5.2,23.933333333333334,4.3933333333333335,0.0,1.4666666666666666,1.2,11.266666666666667,0.0,0.0,0.0
Robert Turbin,17,LAR,5.0,22.125,3.9625,0.0,1.4375,1.1875,11.3125,0.0,0.0,0.0
Ronnie Brown,1,OAK,5.0,5.0,1.0,0.0,5.0,5.0,26.0,0.0,0.0,0.0
Ronnie Brown,2,TEN,4.5,6.5,1.5,0.0,4.5,4.5,26.0,0.0,0.0,0.0
Ronnie Brown,4,KC,3.0,4.333333333333333,1.0,0.0,4.0,4.0,34.0,0.0,0.0,0.0
Ronnie Brown,5,NO,2.75,10.0,4.125,0.0,4.25,4.25,37.25,0.0,0.0,0.0
Ronnie Brown,6,DEN,2.8,10.6,4.16,0.0,4.2,4.0,34.4,0.0,0.0,0.0
Ronnie Brown,8,CLE,3.0,11.666666666666666,4.166666666666667,0.0,4.833333333333333,4.5,42.833333333333336,0.0,0.0,0.0
Ronnie Brown,9,KC,3.4285714285714284,15.428571428571429,4.4714285714285715,0.0,4.857142857142857,4.571428571428571,41.714285714285715,0.0,0.0,0.0
Ronnie Brown,10,TB,3.5,15.75,4.475,0.0,4.625,4.375,37.25,0.0,0.0,0.0
Ronnie Brown,11,DEN,3.5555555555555554,15.0,4.222222222222222,0.0,4.444444444444445,4.111111111111111,33.77777777777778,0.0,0.0,0.0
